feature,weight,weight_rank_pos,gain,gain_rank_pos,cover,cover_rank_pos,min_rank
leg0_flight_view_count,598.0,69.0,14.111300468444824,36.0,2137.181884765625,52.0,36.0
companyID_loo_selected_count,2057.0,36.0,8.355031967163086,139.0,669.7095947265625,163.0,36.0
legs0_num_transfers_rank,95.0,137.0,13.1838960647583,39.0,2677.636962890625,37.0,37.0
legs1_arrivalAt_hour,2045.0,37.0,9.443281173706055,87.0,1760.2257080078125,67.0,37.0
legs1_segments1_duration,35.0,162.0,13.91065788269043,37.0,1106.9395751953125,99.0,37.0
companyID_total_occurrences,2035.0,38.0,7.964626312255859,165.0,685.9071655273438,161.0,38.0
legs0_matched_duration_sum_rank,1052.0,54.0,8.217581748962402,151.0,2575.05908203125,39.0,39.0
companyID_loo_mean_legs0_duration,1980.0,39.0,8.374380111694336,136.0,651.0750122070312,164.0,39.0
legs0_segments2_duration_rank,24.0,171.0,9.269665718078613,91.0,2534.544189453125,40.0,40.0
legs1_duration_rank,1972.0,40.0,8.188021659851074,153.0,997.4974365234375,116.0,40.0
legs1_segments1_cabinClass,1.0,203.0,13.155120849609375,40.0,596.4711303710938,174.0,40.0
companyID_loo_mean_legs1_duration,1970.0,41.0,8.481274604797363,126.0,753.265380859375,149.0,41.0
legs0_segments1_key_view_count,46.0,158.0,13.14512825012207,41.0,837.6107177734375,138.0,41.0
carrier1_pop,159.0,120.0,12.009410858154297,48.0,2534.192138671875,41.0,41.0
total_fees,388.0,92.0,11.234736442565918,56.0,2526.7412109375,42.0,42.0
legs0_segments0_seatsAvailable,1927.0,42.0,7.484981536865234,184.0,612.7103881835938,171.0,42.0
legs1_segments0_duration_rank,1764.0,43.0,7.7903900146484375,172.0,911.4874877929688,124.0,43.0
has_fees,18.0,175.0,12.919350624084473,43.0,1810.093017578125,64.0,43.0
is_major_carrier,31.0,166.0,12.707097053527832,44.0,999.7821655273438,115.0,44.0
corporateTariffCode,1704.0,44.0,9.251656532287598,92.0,1955.7891845703125,57.0,44.0
free_exchange,38.0,160.0,8.105319023132324,160.0,2438.012451171875,44.0,44.0
days_between_departure_arrival,1611.0,45.0,11.685378074645996,50.0,2012.3746337890625,56.0,45.0
legs1_segments2_marketingCarrier_code_in_ff,2.0,197.0,7.44024658203125,186.0,2418.432861328125,45.0,45.0
leg1_flight_view_count,548.0,72.0,12.508868217468262,45.0,1684.863037109375,68.0,45.0
total_fees_rank,1599.0,46.0,8.354450225830078,140.0,1038.4263916015625,107.0,46.0
legs0_segments2_key_view_count_rank,14.0,178.0,9.161919593811035,94.0,2397.48486328125,46.0,46.0
legs1_segments1_marketingCarrier_code,1.0,206.0,12.168346405029297,46.0,786.336669921875,144.0,46.0
carrier_pop_product,208.0,110.0,9.63293170928955,81.0,2383.9287109375,47.0,47.0
totalPrice,1455.0,47.0,8.451885223388672,129.0,726.1880493164062,153.0,47.0
legs0_segments0_aircraft_code,1296.0,48.0,8.693009376525879,112.0,1282.6727294921875,84.0,48.0
legs0_segments0_operatingCarrier_code_in_ff,139.0,123.0,8.5274019241333,124.0,2253.217529296875,49.0,49.0
taxes,1276.0,49.0,10.424064636230469,66.0,1187.9453125,96.0,49.0
legs0_arrivalAt_weekday,1209.0,50.0,8.129202842712402,159.0,787.127197265625,143.0,50.0
legs1_segments0_marketingCarrier_code,94.0,138.0,10.30531120300293,68.0,2161.155517578125,50.0,50.0
leg1_view_norm,277.0,104.0,11.485308647155762,52.0,2070.569091796875,55.0,52.0
legs1_segments0_seatsAvailable,1197.0,52.0,7.249300956726074,188.0,475.6855163574219,187.0,52.0
legs1_segments1_aircraft_code,73.0,146.0,10.50942611694336,65.0,2096.908935546875,53.0,53.0
legs1_segments0_duration,743.0,65.0,11.395251274108887,53.0,1449.974609375,78.0,53.0
legs0_departureAt_weekday,1185.0,53.0,8.604881286621094,119.0,994.9908447265625,117.0,53.0
unmatched_duration,1027.0,55.0,8.921156883239746,103.0,844.6006469726562,136.0,55.0
legs1_departureAt_weekday,960.0,56.0,8.648696899414062,114.0,1076.4544677734375,102.0,56.0
all_flight_view_count,913.0,57.0,9.083049774169922,97.0,1037.295166015625,108.0,57.0
legs1_segments0_aircraft_code,910.0,58.0,7.609523773193359,179.0,794.5968627929688,142.0,58.0
legs1_segments0_operatingCarrier_code,202.0,115.0,9.566487312316895,84.0,1909.92578125,58.0,58.0
nationality,217.0,109.0,11.128854751586914,58.0,1167.026123046875,97.0,58.0
legs0_segments1_seatsAvailable,23.0,173.0,10.939042091369629,59.0,435.73406982421875,192.0,59.0
all_flight_view_count_rank,892.0,59.0,7.8722825050354,169.0,707.050048828125,156.0,59.0
legs1_matched_duration_sum_rank,773.0,63.0,7.594281196594238,181.0,1888.21728515625,59.0,59.0
legs0_segments1_flightNumber,122.0,128.0,10.90413761138916,60.0,472.8626403808594,188.0,60.0
has_baggage,69.0,148.0,10.830219268798828,61.0,1377.0924072265625,81.0,61.0
legs1_segments1_baggageAllowance_quantity,33.0,164.0,10.776312828063965,62.0,1316.3831787109375,82.0,62.0
searchRoute,785.0,62.0,8.897486686706543,106.0,1200.627685546875,93.0,62.0
legs1_weighted_mean_cabin,28.0,167.0,10.513084411621094,64.0,1813.9888916015625,63.0,63.0
legs0_segments1_operatingCarrier_code,7.0,188.0,10.555587768554688,63.0,1226.4046630859375,91.0,63.0
legs1_arrivalAt_weekday,772.0,64.0,8.242971420288086,149.0,1019.3243408203125,110.0,64.0
all_view_norm,575.0,71.0,9.560925483703613,85.0,1795.7177734375,66.0,66.0
legs0_segments0_duration,715.0,66.0,9.08887004852295,96.0,1205.6295166015625,92.0,66.0
legs1_segments2_operatingCarrier_code_in_ff,14.0,177.0,4.785576343536377,207.0,1665.2308349609375,69.0,69.0
legs0_segments0_arrivalTo_airport_iata,593.0,70.0,8.36966609954834,137.0,920.7301025390625,123.0,70.0
