feature,weight_rank,weight_rank_pos,gain_rank,gain_rank_pos,cover_rank,cover_rank_pos,min_rank
legs0_duration,15253.0,34,13.553718566894531,35,9552.361328125,21,21
is_popular_route,158.0,98,18.290794372558594,22,4769.7080078125,46,22
companyID_loo_mean_total_num_transfers,19078.0,22,8.760947227478027,84,1922.236083984375,96,22
companyID_loo_selected_count,18616.0,23,9.334105491638184,72,2742.86669921875,77,23
companyID_loo_mean_cabin_class,18440.0,24,10.368218421936035,59,2774.585205078125,76,24
legs0_segments1_baggageAllowance_weightMeasurementType,61.0,99,17.542524337768555,24,5337.0791015625,42,24
total_fees,5313.0,59,17.50357437133789,25,7147.06396484375,27,25
companyID_total_occurrences,18366.0,25,8.944930076599121,81,2346.903564453125,84,25
carrier1_pop,2099.0,74,11.083267211914062,51,7761.04443359375,25,25
legs1_segments0_flightNumber,18364.0,26,8.590717315673828,85,3317.462890625,69,26
miniRules1_statusInfos,1454.0,81,16.343427658081055,26,6435.07275390625,32,26
unmatched_duration_rank,12142.0,42,15.659494400024414,27,7123.6240234375,28,27
total_duration,18314.0,27,11.166585922241211,50,2874.00732421875,74,27
taxes,17824.0,28,9.384163856506348,71,2494.681396484375,83,28
searchRoute,17648.0,29,8.308735847473145,93,2071.73828125,90,29
leg0_view_norm,8592.0,49,14.6550931930542,30,4828.8505859375,45,30
legs1_duration_rank,5374.0,58,8.944998741149902,80,6557.5029296875,30,30
companyID_loo_mean_legs1_duration,17515.0,30,8.937694549560547,82,1966.5333251953125,94,30
days_between_departure_arrival,10384.0,46,12.01539134979248,41,6459.1220703125,31,31
unmatched_duration,17030.0,31,10.414286613464355,57,4325.28857421875,55,31
companyID_loo_mean_legs0_duration,16481.0,32,8.990633010864258,79,1983.202392578125,92,32
carrier0_pop,4372.0,65,12.58267593383789,39,6334.9931640625,33,33
all_flight_view_count,15799.0,33,11.802370071411133,43,3505.514404296875,64,33
total_duration_rank,12162.0,41,14.399089813232422,33,5301.47119140625,43,33
baggage_total_rank,5815.0,57,14.373556137084961,34,5483.7294921875,40,34
legs0_segments0_marketingCarrier_code,4665.0,63,10.402405738830566,58,6135.5576171875,34,34
legs1_segments0_key_view_count,8580.0,50,10.774198532104492,54,6091.22412109375,35,35
legs0_segments0_key_view_count,14701.0,35,9.938576698303223,64,2774.817138671875,75,35
leg0_flight_view_count,14423.0,36,13.32462215423584,36,3615.87841796875,62,36
legs1_segments0_baggageAllowance_quantity,1554.0,77,10.88244915008545,52,5988.68896484375,36,36
legs0_segments0_seatsAvailable,14339.0,37,7.312694549560547,100,2044.7471923828125,91,37
legs0_segments0_duration,13783.0,38,10.260908126831055,60,2615.065185546875,80,38
leg1_view_norm,3979.0,68,12.531547546386719,40,5649.75439453125,38,38
leg1_view_diff_mean,12989.0,39,9.452012062072754,68,4722.0576171875,47,39
legs0_segments0_aircraft_code,12799.0,40,8.271848678588867,94,3251.07177734375,71,40
legs1_duration,8305.0,52,10.143261909484863,62,5466.33056640625,41,41
legs0_arrivalAt_weekday,12094.0,43,8.154255867004395,95,2277.541259765625,86,43
legs0_segments0_duration_rank,12067.0,44,8.77994441986084,83,1974.7408447265625,93,44
legs0_duration_rank,9147.0,48,11.801196098327637,44,3830.019775390625,58,44
miniRules0_monetaryAmount,3771.0,69,11.563766479492188,46,4447.83740234375,51,46
legs0_departureAt_weekday,9366.0,47,8.105329513549805,96,2567.5849609375,81,47
legs1_segments1_departureFrom_airport_iata,829.0,87,11.339553833007812,49,3337.5322265625,68,49
carrier_pop_product,5135.0,60,10.852425575256348,53,4505.23779296875,50,50
legs1_segments0_seatsAvailable,8430.0,51,7.4989495277404785,99,1668.6602783203125,100,51
legs0_departureAt_business_time,3994.0,67,9.418911933898926,69,4435.3603515625,52,52
total_fees_rank,5904.0,56,10.1743745803833,61,4419.53076171875,53,53
leg1_flight_view_count,7171.0,53,9.96410083770752,63,2220.37353515625,88,53
legs0_matched_duration_sum_rank,6716.0,54,8.504229545593262,88,4229.16357421875,56,54
legs1_segments0_duration_rank,6291.0,55,8.476343154907227,89,1862.3447265625,98,55
legs1_matched_duration_sum_rank,3712.0,70,7.894579887390137,98,3637.734375,61,61
