feature,weight_rank,weight_rank_pos,gain_rank,gain_rank_pos,cover_rank,cover_rank_pos,min_rank
has_fees,460.0,79,24.523752212524414,12,12602.4638671875,13,12
companyID_loo_mean_taxes,32968.0,13,9.003384590148926,71,2565.870849609375,76,13
taxes,24886.0,14,8.774493217468262,76,2260.4892578125,83,14
legs0_duration_fastest,3061.0,54,21.62500762939453,14,2933.1591796875,72,14
has_baggage,2164.0,62,18.53373146057129,17,11800.3193359375,14,14
both_legs_carrier_all_same,1131.0,71,20.658016204833984,15,11151.345703125,16,15
miniRules1_monetaryAmount,5172.0,44,20.430707931518555,16,11232.4736328125,15,15
searchRoute,22856.0,15,8.269341468811035,84,2160.767822265625,86,15
total_duration,21443.0,16,9.985363960266113,59,3148.942626953125,68,16
legs1_segments0_operatingCarrier_code_in_ff,1407.0,69,7.669032096862793,90,8829.849609375,17,17
all_flight_view_count,20675.0,17,9.654425621032715,65,3657.70361328125,63,17
corporateTariffCode,16383.0,25,10.505386352539062,54,8496.4169921875,18,18
leg0_flight_view_count,20352.0,18,12.553773880004883,40,3651.93505859375,64,18
isVip,2684.0,58,17.362651824951172,18,6357.8828125,34,18
legs0_duration,20312.0,19,12.888277053833008,37,8169.55029296875,20,19
legs1_departureAt_business_time,3622.0,50,11.078405380249023,46,8233.7607421875,19,19
unmatched_duration_rank,15382.0,26,16.694120407104492,19,7374.51611328125,25,19
unmatched_duration,20290.0,20,9.280484199523926,70,4566.6103515625,47,20
is_cheapest,2526.0,59,16.502655029296875,20,5707.908203125,40,20
legs0_segments0_duration,19717.0,21,9.644503593444824,66,2499.074462890625,78,21
is_popular_route,379.0,83,16.03988265991211,21,6550.12744140625,30,21
total_duration_rank,17077.0,24,13.07914924621582,35,7937.18896484375,21,21
legs0_segments0_aircraft_code,17633.0,22,8.296908378601074,82,2945.99072265625,71,22
is_vip_freq,3237.0,52,12.92690372467041,36,7761.259765625,23,23
legs0_segments0_key_view_count,17235.0,23,9.536441802978516,67,2848.64990234375,73,23
legs1_segments1_departureFrom_airport_iata,843.0,74,15.80479907989502,23,4160.85205078125,56,23
legs1_segments1_baggageAllowance_weightMeasurementType,40.0,92,15.190572738647461,24,1934.4583740234375,89,24
miniRules1_statusInfos,1560.0,67,14.48526668548584,25,6506.1357421875,31,25
legs1_main_carrier,3130.0,53,10.659222602844238,51,6885.1630859375,27,27
days_between_departure_arrival,14651.0,27,10.562407493591309,52,5012.7177734375,44,27
baggage_total_rank,8358.0,35,14.362066268920898,27,5432.15576171875,42,27
carrier1_pop,2888.0,55,9.692609786987305,64,6789.58251953125,28,28
all_view_norm,13143.0,28,11.749238014221191,43,4984.9189453125,45,28
legs0_segments0_arrivalTo_airport_city_iata,13115.0,29,8.278298377990723,83,2602.924072265625,75,29
legs1_segments0_baggageAllowance_quantity,2035.0,63,11.205907821655273,45,6613.2041015625,29,29
is_round_trip,168.0,87,13.465968132019043,30,5940.57861328125,38,30
legs1_segments0_key_view_count,12451.0,30,10.340407371520996,58,5920.7890625,39,30
legs0_segments1_baggageAllowance_weightMeasurementType,71.0,90,13.387272834777832,31,2283.239990234375,82,31
leg0_view_norm,11720.0,31,13.155442237854004,34,4204.615234375,53,31
nationality,1925.0,65,8.140674591064453,86,6499.2705078125,32,32
legs1_duration,10919.0,32,9.70026683807373,63,6137.13818359375,35,32
carrier0_pop,5471.0,43,13.290753364562988,33,5260.70947265625,43,33
legs1_segments0_duration,10777.0,33,8.893796920776367,73,2338.29052734375,81,33
leg1_flight_view_count,10064.0,34,9.955442428588867,60,2402.9931640625,79,34
legs1_segments0_key_view_count_rank,8220.0,36,7.99772834777832,87,2366.4658203125,80,36
legs1_segments0_operatingCarrier_code,4743.0,49,9.326501846313477,69,6115.66064453125,36,36
total_fees,6941.0,38,12.76943588256836,38,6021.4072265625,37,37
legs0_segments0_operatingCarrier_code,7035.0,37,10.434213638305664,55,3845.6259765625,61,37
leg1_view_norm,5862.0,40,11.207469940185547,44,4738.75927734375,46,40
carrier_pop_product,5849.0,41,10.378701210021973,57,4517.115234375,48,41
miniRules0_statusInfos,611.0,77,12.315770149230957,41,4181.89501953125,54,41
miniRules0_monetaryAmount,4893.0,48,11.811034202575684,42,4165.6923828125,55,42
legs0_departureAt_business_time,5070.0,45,8.553016662597656,79,3049.752685546875,69,45
legs0_segments0_marketingCarrier_code,5047.0,46,10.764294624328613,50,4157.28759765625,57,46
legs1_segments1_baggageAllowance_quantity,446.0,80,10.783050537109375,48,2214.813232421875,84,48
legs1_arrivalAt_is_weekend,2875.0,56,8.34841251373291,80,4517.0166015625,49,49
legs1_arrivalAt_business_time,3537.0,51,8.798192024230957,75,4249.2802734375,52,51
legs1_duration_fastest,2518.0,60,8.907532691955566,72,2061.759521484375,88,60
legs1_segments0_baggageAllowance_weightMeasurementType,58.0,91,7.699689865112305,89,2556.054443359375,77,77
legs1_segments1_marketingCarrier_code_in_ff,240.0,85,8.614670753479004,78,1805.220703125,90,78
legs0_segments2_duration_rank,108.0,88,6.509276390075684,92,583.0061645507812,93,88
companyID_mode_cabin_class,90.0,89,7.265598773956299,91,1049.708740234375,91,89
legs1_segments2_key_view_count_rank,10.0,93,5.157138824462891,93,717.4110717773438,92,92
