feature,weight_rank,weight_rank_pos,gain_rank,gain_rank_pos,cover_rank,cover_rank_pos,min_rank
companyID_loo_mean_total_num_transfers,15237.0,28,8.700020790100098,118,1907.7152099609375,147,28
legs1_departureAt_business_time,1663.0,111,11.838319778442383,55,10639.498046875,29,29
companyID_loo_mean_legs1_arrivalAt_hour,14823.0,29,8.923799514770508,110,2688.79736328125,111,29
companyID_loo_mean_legs1_duration,14293.0,30,9.073802947998047,106,2110.5322265625,136,30
carrier1_pop,1264.0,119,10.64496898651123,71,9396.3818359375,31,31
companyID_loo_mean_legs0_duration,13506.0,31,8.608317375183105,121,2075.25390625,139,31
unmatched_duration_rank,10574.0,47,17.795291900634766,31,8420.498046875,35,31
legs0_segments0_seatsAvailable,12984.0,32,7.434839248657227,158,2127.188232421875,135,32
leg0_view_norm,5993.0,66,17.761743545532227,32,4999.7158203125,67,32
taxes,12885.0,33,9.882740020751953,85,2028.11328125,141,33
legs0_segments1_cabinClass,253.0,148,16.579845428466797,33,5323.84423828125,64,33
is_popular_route,131.0,154,13.96390438079834,41,8518.7548828125,34,34
total_duration,12588.0,34,10.421430587768555,76,3193.864990234375,100,34
miniRules0_statusInfos,374.0,141,16.491382598876953,34,4779.1787109375,71,34
group_size_log,12515.0,35,9.273772239685059,102,2247.71240234375,130,35
is_cheapest,980.0,127,16.265178680419922,35,8249.66015625,37,35
all_flight_view_count,12432.0,36,11.783005714416504,56,3732.1435546875,90,36
legs1_segments0_operatingCarrier_code,1814.0,109,10.805174827575684,68,8278.8603515625,36,36
legs1_segments0_flightNumber,12394.0,37,8.659442901611328,120,2991.059814453125,103,37
leg0_flight_view_count,11193.0,43,14.95875072479248,37,4212.10986328125,79,37
totalPrice,12094.0,38,8.563760757446289,124,1995.190185546875,142,38
legs1_main_carrier,1063.0,124,11.146197319030762,61,8156.70166015625,38,38
is_vip_freq,1176.0,122,14.61638069152832,39,2630.300048828125,114,39
searchRoute,11957.0,39,8.409996032714844,133,1862.7196044921875,149,39
unmatched_duration,11632.0,40,10.210724830627441,81,3683.8642578125,91,40
miniRules0_monetaryAmount,2634.0,102,14.092718124389648,40,4985.6572265625,68,40
total_duration_rank,11390.0,41,12.597285270690918,45,5703.30712890625,55,41
days_between_departure_arrival,8774.0,53,12.954434394836426,42,6677.45556640625,50,42
legs0_segments0_key_view_count,11199.0,42,10.3775634765625,78,2533.641357421875,120,42
legs0_segments0_marketingCarrier_code_in_ff,312.0,143,10.436586380004883,75,7714.1376953125,42,42
legs1_arrivalAt_day_period,2225.0,107,12.268643379211426,50,7585.03662109375,43,43
leg1_view_norm,2268.0,106,12.898480415344238,43,7219.63427734375,47,43
legs1_arrivalAt_hour,11038.0,44,10.20279312133789,82,7166.06982421875,48,44
legs1_duration,5272.0,68,10.334506034851074,80,7572.96435546875,44,44
total_num_transfers,224.0,149,12.758893966674805,44,2480.480224609375,122,44
legs1_weighted_mean_cabin,190.0,152,8.994598388671875,108,7289.9697265625,45,45
legs1_segments0_marketingCarrier_code,1892.0,108,10.637341499328613,72,7279.626953125,46,46
legs0_segments0_aircraft_code,10864.0,46,8.40172004699707,136,3097.0927734375,101,46
legs1_segments0_baggageAllowance_quantity,893.0,131,11.118670463562012,62,7022.310546875,49,49
legs0_segments1_arrivalTo_airport_city_iata,2971.0,95,12.298689842224121,49,1792.95556640625,150,49
legs0_segments0_duration,10280.0,49,11.065518379211426,64,2865.94970703125,105,49
all_view_norm,6640.0,62,12.121253967285156,51,4956.36474609375,69,51
leg1_view_diff_mean,9580.0,51,9.324198722839355,100,5510.59033203125,60,51
carrier0_pop,2948.0,96,11.01171588897705,65,6658.83837890625,51,51
all_flight_view_count_rank,9300.0,52,8.843073844909668,113,1516.140869140625,159,52
legs0_main_carrier,3367.0,88,12.1071138381958,52,5524.59619140625,59,52
legs1_segments0_key_view_count,6231.0,64,11.535501480102539,58,6553.38916015625,53,53
legs0_departureAt_weekday,8491.0,54,8.409180641174316,134,2248.1982421875,129,54
legs0_segments0_arrivalTo_airport_iata,8230.0,55,10.035117149353027,84,2629.50927734375,115,55
legs0_segments0_duration_rank,8036.0,56,8.682855606079102,119,2247.481689453125,131,56
legs0_departureAt_day_period,4020.0,83,10.34377384185791,79,5658.84814453125,56,56
legs0_segments0_marketingCarrier_code,1591.0,114,11.624862670898438,57,4954.2578125,70,57
legs0_segments0_departureFrom_airport_iata,7993.0,57,8.535848617553711,127,1914.82177734375,146,57
total_fees_rank,4992.0,72,10.516159057617188,74,5553.56884765625,58,58
legs0_arrivalAt_weekday,7982.0,58,8.30698013305664,141,2626.967529296875,116,58
legs0_duration_rank,7552.0,59,10.740148544311523,69,3411.64599609375,97,59
legs0_segments0_arrivalTo_airport_city_iata,7228.0,60,8.816197395324707,114,2105.80078125,137,60
has_frequentFlyer,825.0,132,11.076848030090332,63,5509.19140625,61,61
leg0_flight_view_count_rank,6651.0,61,8.388543128967285,138,1690.6695556640625,154,61
legs1_duration_rank,3893.0,84,8.796897888183594,115,5479.1650390625,62,62
legs1_segments0_seatsAvailable,6309.0,63,7.505395889282227,157,1625.0540771484375,155,63
legs0_segments0_operatingCarrier_code,3699.0,85,10.935823440551758,66,5375.64892578125,63,63
legs0_segments0_key_view_count_rank,6104.0,65,7.971558094024658,152,1556.063720703125,158,65
nationality,1134.0,123,8.111299514770508,146,5130.173828125,65,65
legs0_matched_duration_sum,5718.0,67,8.436811447143555,132,4443.833984375,74,67
legs1_segments0_aircraft_code,5188.0,69,8.064581871032715,148,2442.68408203125,123,69
carrier_pop_product,3564.0,87,10.729703903198242,70,4295.6416015625,77,70
legs0_matched_duration_sum_rank,5170.0,70,8.39177417755127,137,4460.4814453125,73,70
leg1_flight_view_count,5074.0,71,9.876338005065918,86,1938.65625,145,71
legs0_segments1_duration,3181.0,93,10.552502632141113,73,2154.325927734375,134,73
legs1_segments0_duration,4882.0,73,9.242714881896973,104,2242.42919921875,132,73
legs1_arrivalAt_is_weekend,558.0,138,8.474532127380371,131,4325.2216796875,75,75
legs0_segments1_flightNumber,4501.0,75,8.479052543640137,130,3770.93798828125,89,75
all_matched_duration_sum,4238.0,76,8.306927680969238,142,3379.42724609375,99,76
legs1_segments0_departureFrom_airport_iata,4158.0,77,8.76583480834961,116,2595.58251953125,119,77
legs0_departureAt_business_time,3652.0,86,9.568175315856934,92,4272.80322265625,78,78
legs1_arrivalAt_weekday,4139.0,78,8.568012237548828,123,3960.89697265625,86,78
legs1_segments0_duration_rank,4125.0,79,8.12595272064209,145,1979.166259765625,143,79
legs1_departureAt_weekday,4114.0,80,8.891944885253906,111,3621.081787109375,94,80
legs0_arrivalAt_day_period,4021.0,82,9.615941047668457,91,3419.34033203125,96,82
legs1_arrivalAt_business_time,1615.0,113,9.548151016235352,93,4060.880126953125,83,83
legs1_segments0_arrivalTo_airport_city_iata,2836.0,98,9.701096534729004,88,4020.13671875,84,84
legs0_segments1_duration_rank,1438.0,116,7.131078720092773,159,3870.587158203125,87,87
legs1_duration_fastest,938.0,129,9.657797813415527,89,3780.267333984375,88,88
legs0_arrivalAt_business_time,3352.0,89,7.968354225158691,153,1579.52734375,157,89
legs1_segments0_arrivalTo_airport_iata,3192.0,92,9.501312255859375,96,2381.115966796875,126,92
leg1_flight_view_count_rank,2895.0,97,8.005428314208984,150,1583.0228271484375,156,97
legs1_matched_duration_sum_rank,2751.0,99,7.907528877258301,154,3061.501708984375,102,99
legs1_segments0_key_view_count_rank,2684.0,100,8.32522201538086,140,1728.2021484375,153,100
legs1_matched_duration_sum,2638.0,101,8.08608627319336,147,2674.280029296875,112,101
n_ff_programs,2621.0,103,7.657186031341553,155,2084.6572265625,138,103
sex,2485.0,104,7.605538845062256,156,2440.060791015625,124,104
legs1_segments1_flightNumber,1623.0,112,8.306306838989258,143,2416.669677734375,125,112
is_legs0_legs1_cabin_same,69.0,158,8.005382537841797,151,1755.270751953125,151,151
