feature,weight_rank,weight_rank_pos,gain_rank,gain_rank_pos,cover_rank,cover_rank_pos,min_rank
legs1_segments0_seatsAvailable,6473.0,63,7.535191059112549,157,1913.67529296875,148,63
legs0_segments0_operatingCarrier_code,3562.0,86,10.493531227111816,75,5231.02001953125,65,65
legs0_segments0_key_view_count_rank,5909.0,66,7.877233982086182,151,1516.67236328125,157,66
legs1_duration_fastest,865.0,131,9.594392776489258,92,5147.64208984375,66,66
legs0_matched_duration_sum,5627.0,67,8.599776268005371,121,4584.1796875,75,67
has_frequentFlyer,808.0,132,10.849954605102539,67,4378.783203125,79,67
legs0_segments1_duration_rank,1402.0,116,8.036508560180664,147,4894.6748046875,69,69
legs1_segments0_aircraft_code,5293.0,69,7.823554515838623,152,2147.15576171875,135,69
legs0_segments1_duration,3238.0,93,10.635107040405273,69,2031.896728515625,143,69
legs0_matched_duration_sum_rank,5206.0,70,8.582221984863281,122,4795.87060546875,72,70
total_fees_rank,5015.0,72,10.064599990844727,83,4813.77685546875,70,70
leg1_flight_view_count,5190.0,71,9.670228958129883,91,2100.337158203125,140,71
legs1_segments0_duration,4906.0,73,9.307493209838867,101,2313.8935546875,131,73
legs1_duration_rank,4064.0,82,8.74055004119873,114,4766.1123046875,74,74
legs0_segments1_flightNumber,4316.0,75,8.473823547363281,129,3338.622802734375,98,75
legs1_departureAt_weekday,4270.0,77,8.966591835021973,106,4360.19140625,80,77
all_matched_duration_sum,4223.0,78,8.042611122131348,146,3175.46875,100,78
legs1_arrivalAt_weekday,4190.0,79,8.410402297973633,132,3847.78076171875,87,79
legs1_segments0_departureFrom_airport_iata,4159.0,80,8.633856773376465,119,2763.488037109375,112,80
legs1_segments0_duration_rank,4152.0,81,8.272743225097656,141,1639.69384765625,154,81
legs1_segments0_arrivalTo_airport_city_iata,2856.0,98,10.058732986450195,84,4011.97412109375,83,83
legs0_departureAt_business_time,3706.0,85,9.737637519836426,90,3985.972412109375,84,84
legs0_arrivalAt_day_period,3961.0,84,9.591872215270996,93,3335.80712890625,99,84
legs1_arrivalAt_business_time,1674.0,113,9.742568016052246,89,3944.438720703125,86,86
legs1_arrivalAt_is_weekend,544.0,138,8.627184867858887,120,3698.6103515625,90,90
legs0_arrivalAt_business_time,3289.0,91,7.9363908767700195,150,1583.727783203125,156,91
legs1_matched_duration_sum_rank,2719.0,100,7.94901704788208,149,3690.99658203125,92,92
legs1_segments0_arrivalTo_airport_iata,3258.0,92,9.453207969665527,96,2484.474365234375,125,92
leg1_flight_view_count_rank,2861.0,97,7.751948833465576,154,1615.63720703125,155,97
n_ff_programs,2747.0,99,7.555764675140381,156,2786.8916015625,109,99
legs1_matched_duration_sum,2639.0,101,7.771764755249023,153,2033.8115234375,142,101
sex,2638.0,102,7.689111232757568,155,2499.54296875,122,102
legs1_segments0_key_view_count_rank,2565.0,104,8.148015975952148,145,1739.350341796875,151,104
legs1_segments1_flightNumber,1768.0,111,8.370711326599121,136,2654.2431640625,117,111
is_legs0_legs1_cabin_same,50.0,159,7.5221943855285645,158,1357.0467529296875,159,158
