feature,weight_rank,weight_rank_pos,gain_rank,gain_rank_pos,cover_rank,cover_rank_pos,min_rank
total_duration,5291.0,28,10.05856704711914,46,2553.081787109375,86,28
legs1_duration,2445.0,48,9.2050199508667,57,7602.79345703125,29,29
unmatched_duration,5173.0,29,9.652291297912598,52,5291.45947265625,47,29
legs0_segments0_marketingCarrier_code,2604.0,44,12.803996086120605,30,5018.142578125,51,30
legs0_segments0_duration_rank,5139.0,30,6.717160701751709,90,2347.988037109375,89,30
legs0_segments0_arrivalTo_airport_iata,4998.0,31,9.040138244628906,60,3237.687744140625,78,31
legs0_segments0_operatingCarrier_code,1570.0,60,12.562681198120117,32,7021.40771484375,31,31
days_between_departure_arrival,4939.0,33,11.119502067565918,40,4698.31103515625,57,33
totalPrice,1876.0,55,7.697454452514648,78,6286.7861328125,33,33
legs0_departureAt_weekday,4284.0,34,7.166055202484131,82,2200.978515625,93,34
legs0_arrivalAt_weekday,4224.0,35,6.7534942626953125,87,2363.352294921875,88,35
legs1_segments0_marketingCarrier_code,161.0,90,11.985626220703125,35,6100.2734375,36,35
tax_rate,4059.0,36,9.818292617797852,49,5118.1396484375,49,36
baggage_total_rank,2921.0,40,11.841629981994629,36,4774.44384765625,55,36
legs0_segments0_departureFrom_airport_iata,3934.0,37,8.483372688293457,68,3317.263427734375,76,37
legs1_segments0_operatingCarrier_code,1010.0,69,9.239608764648438,56,6088.9453125,37,37
legs0_duration_rank,3303.0,38,8.677789688110352,65,2724.744873046875,83,38
legs1_segments0_aircraft_code,3056.0,39,6.734195232391357,88,2660.641357421875,84,39
legs1_arrivalAt_day_period,421.0,79,11.14642333984375,39,4922.00537109375,52,39
legs0_departureAt_day_period,717.0,72,10.030800819396973,47,5925.45068359375,40,40
legs1_segments0_seatsAvailable,2911.0,41,6.0944647789001465,96,1887.2391357421875,95,41
legs1_segments0_departureFrom_airport_iata,2861.0,42,8.8618745803833,61,3218.273681640625,79,42
legs0_main_carrier,432.0,77,9.959776878356934,48,5616.59765625,42,42
miniRules0_monetaryAmount,1664.0,59,10.855631828308105,42,5359.56298828125,46,42
legs0_matched_duration_sum_rank,2835.0,43,8.019000053405762,71,5120.6728515625,48,43
legs1_departureAt_business_time,935.0,71,9.06132698059082,59,5570.63037109375,43,43
legs1_segments0_arrivalTo_airport_city_iata,1214.0,67,10.338841438293457,44,5562.0859375,44,44
legs0_matched_duration_sum,2589.0,45,7.486469745635986,80,4623.4482421875,59,45
total_fees_rank,2557.0,46,8.722911834716797,64,4740.958984375,56,46
legs1_segments0_duration,2484.0,47,7.701124668121338,77,2325.871826171875,90,47
legs1_segments0_duration_rank,2356.0,49,6.725700378417969,89,3139.15185546875,80,49
legs1_main_carrier,1081.0,68,9.741875648498535,50,4424.09423828125,62,50
legs1_duration_rank,2191.0,50,8.012221336364746,72,3730.928466796875,69,50
all_matched_duration_sum,2153.0,51,6.777400016784668,86,3342.681884765625,75,51
legs1_segments0_arrivalTo_airport_iata,1733.0,58,9.662320137023926,51,3576.870849609375,71,51
legs1_arrivalAt_weekday,2097.0,52,7.342090606689453,81,3540.125732421875,72,52
legs1_departureAt_weekday,2088.0,53,7.596786022186279,79,3368.898193359375,74,53
legs0_departureAt_business_time,1563.0,61,8.831242561340332,62,3621.055419921875,70,61
sex,1549.0,62,5.7791361808776855,97,1670.337158203125,98,62
legs0_arrivalAt_business_time,1504.0,63,6.964874267578125,84,1693.2086181640625,97,63
legs1_matched_duration_sum_rank,1494.0,64,6.28005838394165,94,3850.19921875,66,64
legs1_weighted_mean_cabin,149.0,92,3.481778383255005,99,1103.6343994140625,99,92
